Job Title,Rating,Company Name,Keyword_Counts,Keyword_Score,Salary_Score,Salary_Estimate_Score,categorized_industry
Data Scientist,5.0,Kalderos,"{'data': 13, 'machine learning': 1, 'analysis': 1, 'statistics': 0, 'research': 0, 'python': 1}",0.3769230769230769,63000.0,0.2956521739130435,Tech Industry
Data Scientist,4.7,Sutoer,"{'data': 2, 'machine learning': 1, 'analysis': 1, 'statistics': 1, 'research': 0, 'python': 1}",0.20384615384615384,63000.0,0.2956521739130435,Tech Industry
Data Scientist,3.0,Photon Infotech,"{'data': 18, 'machine learning': 3, 'analysis': 0, 'statistics': 1, 'research': 0, 'python': 3}",0.5326923076923077,63000.0,0.2956521739130435,Tech Industry
Data Scientist,3.2,Triplebyte,"{'data': 5, 'machine learning': 2, 'analysis': 3, 'statistics': 0, 'research': 1, 'python': 0}",0.29038461538461535,104500.0,0.47608695652173916,Tech Industry
Data Scientist,-1.0,Goby Inc,"{'data': 1, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 0}",0.11730769230769231,104500.0,0.47608695652173916,Tech Industry
Data Scientist,3.8,Hewlett Packard Enterprise,"{'data': 9, 'machine learning': 7, 'analysis': 1, 'statistics': 0, 'research': 0, 'python': 1}",0.4115384615384615,104500.0,0.47608695652173916,Tech Industry
Data Scientist,4.3,Green Key Technologies,"{'data': 8, 'machine learning': 1, 'analysis': 0, 'statistics': 0, 'research': 1, 'python': 0}",0.2730769230769231,104500.0,0.47608695652173916,Tech Industry
Data Scientist,4.7,Capax Global,"{'data': 17, 'machine learning': 5, 'analysis': 3, 'statistics': 1, 'research': 1, 'python': 1}",0.5846153846153846,104500.0,0.47608695652173916,Tech Industry
Data Scientist,4.0,Fisec Global,"{'data': 3, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 2}",0.18653846153846154,104500.0,0.47608695652173916,Tech Industry
Data Scientist,2.6,Saggezza,"{'data': 11, 'machine learning': 3, 'analysis': 2, 'statistics': 0, 'research': 0, 'python': 2}",0.4115384615384615,104500.0,0.47608695652173916,Tech Industry
Data Scientist,3.5,Care Advisors Inc,"{'data': 20, 'machine learning': 1, 'analysis': 1, 'statistics': 1, 'research': 3, 'python': 2}",0.5846153846153846,104500.0,0.47608695652173916,Tech Industry
Data Scientist,4.1,iManage,"{'data': 11, 'machine learning': 1, 'analysis': 5, 'statistics': 1, 'research': 2, 'python': 0}",0.44615384615384623,104500.0,0.47608695652173916,Tech Industry
Data Scientist,2.8,BCforward,"{'data': 26, 'machine learning': 2, 'analysis': 3, 'statistics': 0, 'research': 3, 'python': 2}",0.7230769230769231,104500.0,0.47608695652173916,Tech Industry
Data Scientist,4.2,DW Simpson,"{'data': 3, 'machine learning': 1, 'analysis': 1, 'statistics': 0, 'research': 0, 'python': 0}",0.18653846153846154,104500.0,0.47608695652173916,Other Industry
Data Engineer,4.7,SADA,"{'data': 22, 'machine learning': 1, 'analysis': 1, 'statistics': 0, 'research': 0, 'python': 1}",0.5326923076923077,104500.0,0.47608695652173916,Tech Industry
Data Scientist,-1.0,MessageControl,"{'data': 9, 'machine learning': 3, 'analysis': 2, 'statistics': 1, 'research': 3, 'python': 1}",0.4288461538461539,98000.0,0.4478260869565217,Tech Industry
Data Scientist,2.6,"Smart Synergies, Inc","{'data': 25, 'machine learning': 2, 'analysis': 3, 'statistics': 0, 'research': 3, 'python': 2}",0.7057692307692308,98000.0,0.4478260869565217,Consulting Industry
Data Scientist,1.6,"Management Decisions, Inc","{'data': 8, 'machine learning': 2, 'analysis': 2, 'statistics': 0, 'research': 0, 'python': 4}",0.3769230769230769,98000.0,0.4478260869565217,Tech Industry
Data Scientist,4.0,Two95 International Inc,"{'data': 3, 'machine learning': 0, 'analysis': 1, 'statistics': 0, 'research': 0, 'python': 2}",0.20384615384615384,98000.0,0.4478260869565217,Other Industry
Data Scientist,4.7,Unicom Technologies INC,"{'data': 0, 'machine learning': 2, 'analysis': 0, 'statistics': 1, 'research': 0, 'python': 1}",0.16923076923076924,98000.0,0.4478260869565217,Tech Industry
Data Scientist,4.5,Maven Wave Partners,"{'data': 13, 'machine learning': 2, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 3}",0.4115384615384615,98000.0,0.4478260869565217,Consulting Industry
Data Scientist,3.3,Underwriters Laboratories,"{'data': 17, 'machine learning': 2, 'analysis': 5, 'statistics': 1, 'research': 1, 'python': 0}",0.55,98000.0,0.4478260869565217,Consulting Industry
Data Scientist,3.4,Spectrum Communications and Consulting,"{'data': 25, 'machine learning': 0, 'analysis': 0, 'statistics': 1, 'research': 0, 'python': 0}",0.55,98000.0,0.4478260869565217,Tech Industry
Data Scientist,3.5,Medix,"{'data': 13, 'machine learning': 0, 'analysis': 4, 'statistics': 0, 'research': 1, 'python': 2}",0.44615384615384623,43500.0,0.2108695652173913,Other Industry
Machine Learning Engineer,3.2,Triplebyte,"{'data': 1, 'machine learning': 1, 'analysis': 2, 'statistics': 0, 'research': 5, 'python': 0}",0.25576923076923075,60000.0,0.28260869565217395,Tech Industry
Data Engineer,4.8,Apervita,"{'data': 26, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 1}",0.5673076923076924,136500.0,0.6152173913043478,Tech Industry
Data Engineer,4.3,Strike Social,"{'data': 23, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 1}",0.5153846153846154,136500.0,0.6152173913043478,Tech Industry
Data Engineer,4.5,Involgix,"{'data': 5, 'machine learning': 1, 'analysis': 1, 'statistics': 0, 'research': 0, 'python': 0}",0.22115384615384615,136500.0,0.6152173913043478,Tech Industry
Data Engineer,3.8,Mondo,"{'data': 2, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 1}",0.15192307692307694,136500.0,0.6152173913043478,Other Industry
Data Engineer,5.0,Kalderos,"{'data': 20, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 1}",0.4634615384615385,136500.0,0.6152173913043478,Tech Industry
